entity_id,organization_name,organization_type,city,region,authentication_status,source_discovery_status,public_source_present,reviewer_decision,contact_ready,outreach_allowed,official_source_query,official_contact_query
"BD_BOOK_EXP_00145","CASA GRANDE MUNCIPAL COURT (1142)","MOTORCYCLE_ORGANIZATION","","AZ","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","CASA GRANDE MUNCIPAL COURT (1142) AZ official website","CASA GRANDE MUNCIPAL COURT (1142) AZ contact official"
"BD_BOOK_EXP_00147","(Duval County) Jacksonville Sheriff's Office","MOTORCYCLE_ORGANIZATION","","FL","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","(Duval County) Jacksonville Sheriff's Office FL official website","(Duval County) Jacksonville Sheriff's Office FL contact official"
"BD_BOOK_EXP_00148","Hillsborough County Sheriff's Office","MOTORCYCLE_ORGANIZATION","","FL","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","Hillsborough County Sheriff's Office FL official website","Hillsborough County Sheriff's Office FL contact official"
"BD_BOOK_EXP_00149","Miami-Dade County Police Department","MOTORCYCLE_ORGANIZATION","","FL","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","Miami-Dade County Police Department FL official website","Miami-Dade County Police Department FL contact official"
"BD_BOOK_EXP_00150","Jacksonville Aviation Authority Police Department","MOTORCYCLE_ORGANIZATION","","FL","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","Jacksonville Aviation Authority Police Department FL official website","Jacksonville Aviation Authority Police Department FL contact official"
"BD_BOOK_EXP_00151","Jacksonville Beach Police Department","MOTORCYCLE_ORGANIZATION","","FL","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","Jacksonville Beach Police Department FL official website","Jacksonville Beach Police Department FL contact official"
"BD_BOOK_EXP_00152","Miami Beach Police Department","MOTORCYCLE_ORGANIZATION","","FL","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","Miami Beach Police Department FL official website","Miami Beach Police Department FL contact official"
"BD_BOOK_EXP_00153","Miami Gardens Police Department","MOTORCYCLE_ORGANIZATION","","FL","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","Miami Gardens Police Department FL official website","Miami Gardens Police Department FL contact official"
"BD_BOOK_EXP_00154","Miami Shores Police Department","MOTORCYCLE_ORGANIZATION","","FL","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","Miami Shores Police Department FL official website","Miami Shores Police Department FL contact official"
"BD_BOOK_EXP_00155","Miami Springs Police Department","MOTORCYCLE_ORGANIZATION","","FL","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","Miami Springs Police Department FL official website","Miami Springs Police Department FL contact official"
"BD_BOOK_EXP_00156","North Miami Beach Police Department","MOTORCYCLE_ORGANIZATION","","FL","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","North Miami Beach Police Department FL official website","North Miami Beach Police Department FL contact official"
"BD_BOOK_EXP_00157","North Miami Police Department","MOTORCYCLE_ORGANIZATION","","FL","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","North Miami Police Department FL official website","North Miami Police Department FL contact official"
"BD_BOOK_EXP_00158","South Miami Police Department","MOTORCYCLE_ORGANIZATION","","FL","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","South Miami Police Department FL official website","South Miami Police Department FL contact official"
"BD_BOOK_EXP_00159","West Miami Police Department","MOTORCYCLE_ORGANIZATION","","FL","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","West Miami Police Department FL official website","West Miami Police Department FL contact official"
"BD_BOOK_EXP_00160","Arizona Department of Public Safety GIITEM","MOTORCYCLE_ORGANIZATION","","AZ","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","Arizona Department of Public Safety GIITEM AZ official website","Arizona Department of Public Safety GIITEM AZ contact official"
"BD_BOOK_EXP_00161","Phoenix Police Department Gang Enforcement Unit","MOTORCYCLE_ORGANIZATION","","AZ","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","Phoenix Police Department Gang Enforcement Unit AZ official website","Phoenix Police Department Gang Enforcement Unit AZ contact official"
"BD_BOOK_EXP_00162","Arizona State Gang Task Force","MOTORCYCLE_ORGANIZATION","","AZ","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","Arizona State Gang Task Force AZ official website","Arizona State Gang Task Force AZ contact official"
"BD_BOOK_EXP_00163","Arizona WANTED Task Force","MOTORCYCLE_ORGANIZATION","","AZ","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","Arizona WANTED Task Force AZ official website","Arizona WANTED Task Force AZ contact official"
"BD_BOOK_EXP_00164","Los Angeles County Sheriff's Department Operation Safe Streets Bureau","MOTORCYCLE_ORGANIZATION","","CA","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","Los Angeles County Sheriff's Department Operation Safe Streets Bureau CA official website","Los Angeles County Sheriff's Department Operation Safe Streets Bureau CA contact official"
"BD_BOOK_EXP_00165","California Commission on POST","MOTORCYCLE_ORGANIZATION","","CA","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","California Commission on POST CA official website","California Commission on POST CA contact official"
"BD_BOOK_EXP_00166","International Association of Chiefs of Police","MOTORCYCLE_ORGANIZATION","","VA","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","International Association of Chiefs of Police VA official website","International Association of Chiefs of Police VA contact official"
"BD_BOOK_EXP_00167","FBI Law Enforcement Training","MOTORCYCLE_ORGANIZATION","","VA","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","FBI Law Enforcement Training VA official website","FBI Law Enforcement Training VA contact official"
"BD_BOOK_EXP_00168","Houston-Area Law Enforcement / FBI Houston Partner Agencies","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","Houston-Area Law Enforcement / FBI Houston Partner Agencies TX official website","Houston-Area Law Enforcement / FBI Houston Partner Agencies TX contact official"
"BD_BOOK_EXP_00169","New Mexico Regional Law Enforcement / FBI Albuquerque Partner Agencies","MOTORCYCLE_ORGANIZATION","","NM","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","New Mexico Regional Law Enforcement / FBI Albuquerque Partner Agencies NM official website","New Mexico Regional Law Enforcement / FBI Albuquerque Partner Agencies NM contact official"
"BD_BOOK_EXP_00170","Washington County Oregon Sheriff's Office Special Investigations","MOTORCYCLE_ORGANIZATION","","OR","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","Washington County Oregon Sheriff's Office Special Investigations OR official website","Washington County Oregon Sheriff's Office Special Investigations OR contact official"
"BD_BOOK_EXP_00171","Portland Police Bureau Training Division","MOTORCYCLE_ORGANIZATION","","OR","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","Portland Police Bureau Training Division OR official website","Portland Police Bureau Training Division OR contact official"
"BD_BOOK_EXP_00172","California Highway Patrol Organized Crime Enforcement","MOTORCYCLE_ORGANIZATION","","CA","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","California Highway Patrol Organized Crime Enforcement CA official website","California Highway Patrol Organized Crime Enforcement CA contact official"
"BD_BOOK_EXP_00173","California Highway Patrol","MOTORCYCLE_ORGANIZATION","","CA","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","California Highway Patrol CA official website","California Highway Patrol CA contact official"
"BD_BOOK_EXP_00174","California Commission on POST Legislative Mandated Training","MOTORCYCLE_ORGANIZATION","","CA","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","California Commission on POST Legislative Mandated Training CA official website","California Commission on POST Legislative Mandated Training CA contact official"
"BD_BOOK_EXP_00175","California Commission on POST Reimbursable Training","MOTORCYCLE_ORGANIZATION","","CA","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","California Commission on POST Reimbursable Training CA official website","California Commission on POST Reimbursable Training CA contact official"
"BD_BOOK_EXP_00176","IACP Project Safe Neighborhoods Initiative","MOTORCYCLE_ORGANIZATION","","VA","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","IACP Project Safe Neighborhoods Initiative VA official website","IACP Project Safe Neighborhoods Initiative VA contact official"
"BD_BOOK_EXP_00177","FBI Safe Streets Violent Crime Initiative","MOTORCYCLE_ORGANIZATION","","DC","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","FBI Safe Streets Violent Crime Initiative DC official website","FBI Safe Streets Violent Crime Initiative DC contact official"
"BD_BOOK_EXP_00178","COPS Office Specialized Units Guidance","MOTORCYCLE_ORGANIZATION","","DC","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","COPS Office Specialized Units Guidance DC official website","COPS Office Specialized Units Guidance DC contact official"
"BD_BOOK_EXP_00179","California POST Training Videos","MOTORCYCLE_ORGANIZATION","","CA","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","California POST Training Videos CA official website","California POST Training Videos CA contact official"
"BD_BOOK_EXP_00180","Criminal Justice Program Institutional Book Buyer Seed","MOTORCYCLE_ORGANIZATION","","US","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","Criminal Justice Program Institutional Book Buyer Seed US official website","Criminal Justice Program Institutional Book Buyer Seed US contact official"
"BD_BOOK_EXP_00181","Public Safety / Law Enforcement Library Buyer Seed","MOTORCYCLE_ORGANIZATION","","US","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","Public Safety / Law Enforcement Library Buyer Seed US official website","Public Safety / Law Enforcement Library Buyer Seed US contact official"
"BD_BOOK_EXP_00182","Private Security Training Buyer Seed","MOTORCYCLE_ORGANIZATION","","US","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","Private Security Training Buyer Seed US official website","Private Security Training Buyer Seed US contact official"
"BD_BOOK_EXP_00183","HARRIS COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","HARRIS COUNTY SHERIFFS OFFICE TX official website","HARRIS COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00184","SPRING VALLEY POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","SPRING VALLEY POLICE DEPARTMENT TX official website","SPRING VALLEY POLICE DEPARTMENT TX contact official"
"BD_BOOK_EXP_00185","JERSEY VILLAGE POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","JERSEY VILLAGE POLICE DEPARTMENT TX official website","JERSEY VILLAGE POLICE DEPARTMENT TX contact official"
"BD_BOOK_EXP_00186","SOUTHSIDE PLACE POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","SOUTHSIDE PLACE POLICE DEPARTMENT TX official website","SOUTHSIDE PLACE POLICE DEPARTMENT TX contact official"
"BD_BOOK_EXP_00187","HEDWIG VILLAGE POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","HEDWIG VILLAGE POLICE DEPARTMENT TX official website","HEDWIG VILLAGE POLICE DEPARTMENT TX contact official"
"BD_BOOK_EXP_00188","JACINTO CITY POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","JACINTO CITY POLICE DEPARTMENT TX official website","JACINTO CITY POLICE DEPARTMENT TX contact official"
"BD_BOOK_EXP_00189","MEMORIAL VILLAGES POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","MEMORIAL VILLAGES POLICE DEPARTMENT TX official website","MEMORIAL VILLAGES POLICE DEPARTMENT TX contact official"
"BD_BOOK_EXP_00190","HIGHLAND PARK DEPARTMENT OF PUBLIC SAFETY","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","HIGHLAND PARK DEPARTMENT OF PUBLIC SAFETY TX official website","HIGHLAND PARK DEPARTMENT OF PUBLIC SAFETY TX contact official"
"BD_BOOK_EXP_00191","PARKLAND POLICE DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","PARKLAND POLICE DEPARTMENT TX official website","PARKLAND POLICE DEPARTMENT TX contact official"
"BD_BOOK_EXP_00192","KING COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","KING COUNTY SHERIFFS OFFICE TX official website","KING COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00193","TARRANT COUNTY SHERIFFS OFFICE - ADMINISTRATION","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","TARRANT COUNTY SHERIFFS OFFICE - ADMINISTRATION TX official website","TARRANT COUNTY SHERIFFS OFFICE - ADMINISTRATION TX contact official"
"BD_BOOK_EXP_00194","WILLIAMSON COUNTY SHERIFF OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","WILLIAMSON COUNTY SHERIFF OFFICE TX official website","WILLIAMSON COUNTY SHERIFF OFFICE TX contact official"
"BD_BOOK_EXP_00195","JEFFERSON COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","JEFFERSON COUNTY SHERIFFS OFFICE TX official website","JEFFERSON COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00196","CAMERON COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","CAMERON COUNTY SHERIFFS OFFICE TX official website","CAMERON COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00197","COLLIN COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","COLLIN COUNTY SHERIFFS OFFICE TX official website","COLLIN COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00198","JOHNSON COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","JOHNSON COUNTY SHERIFFS OFFICE TX official website","JOHNSON COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00199","TOM GREEN COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","TOM GREEN COUNTY SHERIFFS OFFICE TX official website","TOM GREEN COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00200","POTTER COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","POTTER COUNTY SHERIFFS OFFICE TX official website","POTTER COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00201","BRAZOS COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","BRAZOS COUNTY SHERIFFS OFFICE TX official website","BRAZOS COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00202","SMITH COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","SMITH COUNTY SHERIFFS OFFICE TX official website","SMITH COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00203","DALWORTHINGTON GARDENS DEPARTMENT OF PUBLIC SAFETY","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","DALWORTHINGTON GARDENS DEPARTMENT OF PUBLIC SAFETY TX official website","DALWORTHINGTON GARDENS DEPARTMENT OF PUBLIC SAFETY TX contact official"
"BD_BOOK_EXP_00204","BEVERLY HILLS DEPARTMENT OF PUBLIC SAFETY","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","BEVERLY HILLS DEPARTMENT OF PUBLIC SAFETY TX official website","BEVERLY HILLS DEPARTMENT OF PUBLIC SAFETY TX contact official"
"BD_BOOK_EXP_00205","WESTLAKE DEPARTMENT OF PUBLIC SAFETY","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","WESTLAKE DEPARTMENT OF PUBLIC SAFETY TX official website","WESTLAKE DEPARTMENT OF PUBLIC SAFETY TX contact official"
"BD_BOOK_EXP_00206","MCALLEN DEPARTMENT OF PUBLIC SAFETY","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","MCALLEN DEPARTMENT OF PUBLIC SAFETY TX official website","MCALLEN DEPARTMENT OF PUBLIC SAFETY TX contact official"
"BD_BOOK_EXP_00207","RUNNELS COUNTY SHERIFF OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","RUNNELS COUNTY SHERIFF OFFICE TX official website","RUNNELS COUNTY SHERIFF OFFICE TX contact official"
"BD_BOOK_EXP_00208","WILBARGER COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","WILBARGER COUNTY SHERIFFS OFFICE TX official website","WILBARGER COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00209","FLOYD COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","FLOYD COUNTY SHERIFFS OFFICE TX official website","FLOYD COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00210","BOWIE COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","BOWIE COUNTY SHERIFFS OFFICE TX official website","BOWIE COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00211","MOTLEY COUNTY SHERIFF OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","MOTLEY COUNTY SHERIFF OFFICE TX official website","MOTLEY COUNTY SHERIFF OFFICE TX contact official"
"BD_BOOK_EXP_00212","COKE COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","COKE COUNTY SHERIFFS OFFICE TX official website","COKE COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00213","JEFF DAVIS COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","JEFF DAVIS COUNTY SHERIFFS OFFICE TX official website","JEFF DAVIS COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00214","HASKELL COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","HASKELL COUNTY SHERIFFS OFFICE TX official website","HASKELL COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00215","FOARD COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","FOARD COUNTY SHERIFFS OFFICE TX official website","FOARD COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00216","MASON COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","MASON COUNTY SHERIFFS OFFICE TX official website","MASON COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00217","LOVING COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","LOVING COUNTY SHERIFFS OFFICE TX official website","LOVING COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00218","COTTLE COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","COTTLE COUNTY SHERIFFS OFFICE TX official website","COTTLE COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00219","CONCHO COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","CONCHO COUNTY SHERIFFS OFFICE TX official website","CONCHO COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00220","KENEDY COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","KENEDY COUNTY SHERIFFS OFFICE TX official website","KENEDY COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00221","CLAY COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","CLAY COUNTY SHERIFFS OFFICE TX official website","CLAY COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00222","RUSK COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","RUSK COUNTY SHERIFFS OFFICE TX official website","RUSK COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00223","COCHRAN COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","COCHRAN COUNTY SHERIFFS OFFICE TX official website","COCHRAN COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00224","BAYLOR COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","BAYLOR COUNTY SHERIFFS OFFICE TX official website","BAYLOR COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00225","KENT COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","KENT COUNTY SHERIFFS OFFICE TX official website","KENT COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00226","MATAGORDA COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","MATAGORDA COUNTY SHERIFFS OFFICE TX official website","MATAGORDA COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00227","BREWSTER COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","BREWSTER COUNTY SHERIFFS OFFICE TX official website","BREWSTER COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00228","BORDEN COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","BORDEN COUNTY SHERIFFS OFFICE TX official website","BORDEN COUNTY SHERIFFS OFFICE TX contact official"
